,Invariant Mass
160,243.8168033303497
161,332.1187613367392
162,201.0428485167313
163,297.51659218121375
164,201.32457206176613
165,260.17800597229206
166,179.4750019493831
167,175.08428712094474
168,306.25849063249785
169,180.13510972104376
170,218.59671752329388
171,260.3045959743914
172,218.10721609542256
173,186.96446636180548
174,291.1492568243514
175,303.31685088713965
176,174.57875724984518
177,186.67651615766147
178,190.85331688697198
179,212.01969256996153
180,305.21728250939213
181,229.85543760292657
182,177.52915979504095
183,231.65283201805428
184,346.75458873366466
185,215.86858200659015
186,280.7967743612336
187,211.50990540458454
188,218.27542438210875
189,175.46541957903352
190,227.45503409549983
191,211.8145542216468
192,232.09217219665945
193,260.3601219482534
194,200.9351584990307
195,263.3147524268376
196,189.12143411658562
197,567.4365892247408
198,187.65647581799848
199,178.88887409343303
200,205.82407179029775
201,205.72971328448997
202,250.68602086133592
203,177.04783615641247
204,273.53553119325204
205,193.1101078115203
206,402.5930126922925
207,158.82330028643972
208,226.33442527874908
209,230.1189776458253
210,296.1095909108142
211,183.41992734179016
212,264.10175975332
213,214.16649646983538
214,306.732542928258
215,360.87637086757843
216,178.26530302394627
217,322.05587227382244
218,138.9469783922133
219,187.08824773234275
220,110.5975485272834
221,251.62565531878963
222,265.24237617000887
223,182.76547772877504
224,177.51936166633826
225,179.1150745159312
226,185.10129218207783
227,286.03964290798416
228,215.10276414812225
229,258.1167343360858
230,232.25071302225416
231,177.7199734222915
232,245.726629952753
233,257.05951259846506
234,236.75310744245843
235,192.25463566368364
236,294.31176141869065
237,212.25128389544008
238,219.2460287212872
239,204.013426316359
240,186.20100263034595
241,221.8458909130537
242,213.00404605444126
243,273.9627527847728
244,299.7537061251111
245,185.34047963741494
246,194.53231751395563
247,193.75850059786094
248,806.7107270942337
249,344.3778701274237
250,230.82212306319576
251,432.3418589214098
252,178.242888754803
253,191.9296421107579
254,220.8032009843999
255,306.86200999926706
256,181.19238293840456
257,206.09290715094826
258,410.87640879921884
259,192.49845869134694
260,181.587079150255
261,223.43366127552784
262,181.55554826026122
263,187.7823984972789
264,191.04479416736083
265,229.4255586953196
266,215.06939524665432
267,286.80174196568834
268,183.5626100584627
269,193.2765246948414
270,202.11862930057075
271,175.98234888039462
272,259.1444860308347
273,224.7005639582558
274,355.1850345693302
275,284.7364175209634
276,306.1549420540804
277,112.21659468587205
278,302.7256202946695
279,213.6647644448151
280,215.1368806487926
281,196.98392265928285
282,198.1341227408277
283,275.82656473927875
284,225.22700173780848
285,276.5632296247432
286,198.70115628487483
287,183.0456047477791
288,233.45180548960454
289,268.60808863403406
290,377.7058453321805
291,227.8715810316295
292,174.66319316707336
293,286.75125107876823
294,176.17783120043603
295,199.90101793456088
296,226.77648943548013
297,234.8042833832967
298,183.502150022979
299,194.7124033051909
300,184.3227054477007
301,364.5033931626609
302,249.92521567920355
303,231.51904690579653
304,401.7556598153305
305,243.82174693098878
306,278.9931938046051
307,204.04116597619674
308,175.6016208154109
309,276.92204278848874
310,217.34136200924866
311,189.0737181055681
