,Invariant Mass
0,971.7248465873118
1,1268.0930479081928
2,909.7153167214697
3,948.8744112801868
4,901.1746891973996
5,979.9650004684288
6,1153.4650206855802
7,1063.083053019033
8,971.656854751996
9,1399.6338154092768
10,992.3720444991433
11,1145.8173341586119
12,903.2116130156976
13,1355.2198287145186
14,991.1194916005123
15,1052.376442159977
16,966.3195538194507
17,931.0742080842979
18,936.7885387642389
19,947.2037558725176
20,911.6589641744845
21,1541.5136091095123
22,1458.8342866986677
23,910.1555730645174
24,1091.7749924852144
25,1142.8975809201731
26,950.140071048861
27,2185.158783071024
28,1118.1884893460365
29,987.23685185402
30,907.3151293692238
31,1001.4178584249187
32,915.1207697452744
33,1213.5981929622124
34,1619.5511510622084
35,1100.2421056622231
36,1376.8249944270021
37,1331.249626404448
38,1192.9566533580214
39,986.4713994249701
40,919.5753943320475
41,1099.8928618234033
42,943.4708027287129
43,1003.3585058633041
44,1206.2752794984426
45,1065.0280724228082
46,930.7806995693412
47,1167.0380321890614
48,1018.7744674979297
49,1563.4178593702495
50,1272.0000154648812
51,873.7548987960904
52,1136.851832345072
53,1175.45843101169
54,1813.3026561550096
55,1156.4201452804182
56,1033.1260398183529
57,896.9431373295264
58,1063.577154663861
59,930.4284357078882
60,922.5875302677068
61,908.8346094378238
62,1037.612567827363
63,1477.763377363204
64,1243.720173583137
65,985.4949642187436
66,1459.6637460064235
67,1082.3233371549138
68,1042.5447824300172
69,1746.8776223039772
70,898.1531181935692
71,1107.5069164936
72,944.0043294417096
73,908.1287024329697
74,924.5294432012056
75,949.3847058473785
76,978.806354843007
77,1051.4435805592113
78,1205.5929026573292
79,947.3517634654286
80,1168.3413566747543
81,913.3260579300685
82,1500.572526524259
83,1069.4726672658442
84,918.6128637025644
85,1154.544763539918
86,964.4367071874207
87,1081.906271157094
88,1164.5344646641313
89,1798.7274569004362
90,1380.3773384415326
91,1060.6830828664795
92,1096.68210268452
93,1009.628560536615
94,965.9347060432667
95,1888.3390202893988
96,1101.45141308482
97,2613.8535065764117
98,1326.0594613257938
99,1198.435937135735
100,1068.1714051696445
101,1344.5541998359045
102,916.6127385967246
103,1250.1167773703273
104,954.4846227813094
105,1151.6518083308881
106,1177.109140615444
107,927.1341745236115
108,1875.177374834361
109,1067.39700228327
110,1041.7238328069882
111,911.3933815815572
112,1089.1811548250305
113,1069.2169295968793
114,979.5063300022351
115,932.2733450878425
116,1621.3986273731218
117,1179.4499995823896
118,1261.5633261073656
119,1328.8771074017566
120,1134.9794611792963
121,900.2843320042391
122,1208.9222170434946
123,1026.0872829214327
