,Invariant Mass
0,1327.0430341027597
1,738.2320998442418
2,693.0968751879323
3,1273.2290068952834
4,691.8113215049542
5,1047.0358306565768
6,749.7033498315667
7,981.5715345469789
8,654.615340085328
9,904.9975107781432
10,1058.0778966005525
11,1479.8962571728923
12,844.9913112890637
13,699.9923656389972
14,998.7706348559974
15,673.9352589167501
16,754.29906640416
17,781.4328341903772
18,1284.4131909725038
19,697.3145965487932
20,685.6469784955567
21,1388.255481986716
22,971.2503231585168
23,786.2598631487955
24,935.6588012227846
25,1285.8393104082027
26,825.5540248293347
27,861.0122980949208
28,680.4477944142205
29,749.8810653076769
30,804.8773529017732
31,701.1592707055263
32,568.3399296496707
33,746.0397875899233
34,663.8414808354004
35,677.1833663224053
36,809.686479481367
37,669.3929172503401
38,710.9405326444753
39,762.3624594301849
40,740.5141168011103
41,698.4661283169168
42,784.0547631702981
43,857.4638141892892
44,895.8159532693757
45,780.8684876524622
46,779.0048328373276
47,738.7034689745938
48,959.0976939033627
49,701.5743826782556
50,955.4319606370018
51,765.9639776120131
52,856.0462049321741
53,834.4352467501127
54,1266.8289338024317
55,672.9502053255588
56,802.8832364344266
57,707.8816977628786
58,709.4337016775244
59,1091.5984758588424
60,806.7319877423175
61,757.9309284456682
62,922.759933725786
63,656.260548454884
64,867.1686345103008
65,683.917362603358
66,1068.944923431394
67,837.581252796981
68,912.5775719723815
69,661.7717323045875
70,667.0066141731429
71,865.191814454678
72,688.9260830946592
73,1474.8471775807295
74,730.2359289704217
75,760.590699972144
76,659.104026481569
77,679.6857156621533
78,663.5482975692197
79,771.2786740118177
80,660.8998814438553
81,1094.6170562611026
82,1151.552417176886
83,602.4973573395162
84,670.413024118843
85,793.5531524758754
86,1035.8897346972533
87,683.0373523120065
88,897.4805533707755
89,855.1006183316957
90,742.701076285712
91,907.1211808966959
92,790.496688001694
93,1101.3781112738054
94,1187.85788252733
95,719.5713513189284
96,658.709452198606
97,708.9279972376154
98,999.8267003596361
99,664.1799864283157
100,866.786007667893
101,732.3627165976978
102,709.4236852381457
103,1453.2988115358278
104,1057.0491467100856
105,718.2415981823142
106,660.5569241881386
107,749.6797947665373
108,1290.2071787239097
109,961.9704823920888
110,1230.6681233386262
111,1072.115675459142
112,763.3390822247349
113,900.5747597265585
114,772.1912146875354
115,743.9325391590588
116,827.0545403229592
117,975.6796415669284
118,762.195217444465
119,756.7566343720963
120,1090.2184247491946
121,806.5076447205117
122,705.3553944038991
123,855.2472314980186
124,853.6425044244546
125,1111.4409325384902
126,2678.16636892361
127,752.6922715339942
128,685.2862941686161
129,988.7873395514578
130,1041.9935787602262
131,929.0358669433883
132,750.407637022358
133,707.4606475652987
134,652.0087971301004
135,819.3912010973561
136,933.5176446771928
137,704.990230475135
138,1165.7892218652087
139,1343.0410305699943
140,791.3948838801138
141,1027.1684154173304
142,652.1967681154637
143,669.1684606656929
144,775.9198667363203
145,774.4039522642498
146,667.0072199382212
147,701.6065247455175
148,1386.4610199097826
149,693.749780030771
150,651.1139969844628
151,715.6101596218709
152,690.7687483834538
153,661.0799135720267
154,804.3683119188531
155,713.5439431575941
156,1145.8678230543558
157,659.8521623204174
158,1119.0545966161217
159,810.9484195518254
160,686.7486973155201
161,768.6772811793174
162,690.0707741984482
163,579.065923720016
164,685.1592666841957
165,700.3383666335702
166,667.6301440967877
167,734.3609521637572
168,878.5345958972878
169,660.5134298968644
170,581.919782406974
171,662.4224788720275
172,972.1409007280928
173,669.6355669758505
174,775.3380513691052
175,852.2841179233276
176,775.8864976571161
177,883.3678318690299
178,734.156829420753
179,657.6473750199182
180,788.2372667738634
181,836.3343483001972
182,1051.7813711865074
183,678.2236970959236
184,1064.706777312051
185,694.3482167382106
186,733.867690581295
187,471.1446587303368
188,818.6011359403798
189,986.5431944390997
190,1023.5642209974558
191,722.9114048550729
192,750.503477572983
193,914.0168788997781
194,666.5633928879942
195,764.8281352241539
196,788.04230840671
197,702.0390234361511
198,710.3108256691768
199,1163.0591012133211
200,760.5792367097112
201,658.1705934513524
202,674.2733791714148
203,921.8350929793311
204,702.3687476649161
205,811.8856151731339
206,659.5190062719001
207,699.5483483072844
208,683.747793523448
209,882.0161937453028
210,907.8161018075333
211,785.4615933531185
212,1128.6778579249942
213,738.9278360462873
214,1018.7378008114173
215,763.245400249017
216,1123.7821248503424
217,663.9983593143753
218,672.4866421887135
219,661.2091913547753
220,829.9723526597382
221,760.7720481937018
222,683.5197689001043
223,1368.2771528650435
224,1342.0534058457167
225,709.9194666001829
226,784.6665670625036
227,723.2724956522144
228,814.9585996638679
229,698.2693107980584
230,742.1535264060942
231,794.3048329873145
232,1012.0149615727242
233,651.4819738138697
234,816.5329380518926
235,697.756691653749
236,671.1909316855609
237,737.3176442373151
238,786.3169837650399
239,765.0757078287043
240,842.5287642999114
241,705.6623921315746
242,662.8139381889431
243,677.7975212742509
244,725.3248120774724
245,910.4577935411165
246,1200.816877585491
247,695.9454685566049
248,756.6517742989054
249,702.9058711215395
250,899.1526213299192
251,1150.9840682486467
252,801.021365095013
253,650.3767677624254
254,681.9116577830055
255,716.5583038327134
256,788.003387059828
257,708.8792648814019
258,889.3821312774827
259,720.392239097908
260,1045.776423679417
261,829.5245546291262
262,875.131881361744
263,906.7718975383068
264,704.1584150662204
265,696.3499023387301
266,938.4383725467799
267,626.3132097294383
268,2001.4857918221555
269,682.936347057435
270,656.3118512338746
271,753.1310909729388
272,854.247440477301
273,810.5129984828263
274,853.0884204532449
275,699.601768056928
276,1085.156775850489
277,703.5982472316272
278,684.6249412941613
279,957.4548501308406
280,844.4247663589699
281,697.4375563002957
282,872.6667656542447
283,723.6337738835905
284,686.600273978693
285,668.7252613854645
286,1036.4755914375157
287,842.8734145039448
288,775.6616772764266
289,832.5744538849056
290,1290.8191475330373
291,1154.0181739302723
292,657.8054847038705
293,712.2129611055497
294,699.6585438403201
295,656.5209934992342
296,902.2813982639481
297,1058.7275938128228
298,1249.492701061859
299,748.8261550669813
300,673.4388721931921
301,1616.8410784794794
302,913.6320225429789
303,685.9931779760108
304,1049.6095894983443
305,667.7091592405047
306,832.1670817204358
307,1286.0674937334952
308,899.4110928290665
