,Invariant Mass
172,466.6467500317411
173,560.296775275866
174,508.26219256915203
175,519.9018213635183
176,495.90673880045256
177,501.82099150797325
178,474.0022437867311
179,494.2568183751191
180,501.91619207014605
181,514.3947414083663
182,495.5274541240251
183,523.9525757208816
184,500.3062642688039
185,498.5600543651367
186,498.3872075553503
187,495.79569134972485
188,508.5436126338061
189,478.61620233894024
190,497.133166468975
191,518.3989703988516
192,554.3155278409134
193,486.1242961795955
194,505.8069741114652
195,718.4579532216079
196,517.7188033594914
197,479.69176676824316
198,499.6475158052909
199,504.72244943144176
200,499.98180047057184
201,503.201343672865
202,499.9297313174756
203,499.9085745344521
204,489.14687145532054
205,500.07381177791075
206,489.48444594136987
207,500.0535479117826
208,480.29365919775296
209,505.7325682974139
210,500.9751354212594
211,463.4030958946272
212,492.8194875928433
213,497.559044683673
214,503.81123675841246
215,495.4240015963836
216,485.919064532065
217,486.029938521737
218,463.47808530715724
219,480.9475546757521
220,509.763277808701
221,485.64291628837594
222,774.6069435212949
223,495.385295010407
224,503.54386773535464
225,498.55406892715087
226,496.1716317652359
227,512.6180903513554
228,483.7773000462512
229,501.6057033428466
230,492.7266124458212
231,528.6721003410396
232,497.756902654402
233,495.21554521081123
234,493.28646936771815
235,500.15513532150146
236,505.7422750594062
237,437.24618819883773
238,490.6640773964675
239,491.15416062034177
240,514.7322265914588
241,490.3660837192753
242,506.9752046363656
243,508.7907407477303
244,496.26452095065014
245,500.02381058793924
246,496.5192210650873
247,496.5838520581241
248,504.4312292680508
249,503.5382196261929
250,496.3692885632244
251,503.0236642595637
252,514.4714290737804
253,499.74384629944285
254,469.46269735197694
255,518.9038032750552
256,504.72240320717503
257,495.7097321652048
258,515.9831666432124
259,506.6268134936285
260,498.5720181664116
261,518.1585262950597
262,512.1737770343066
263,493.1277643536079
264,494.83189364046007
265,503.1068868165557
266,826.0237612770153
267,527.6321828568617
268,505.3889855653771
269,498.58772793907406
270,604.3317983855846
271,453.16988140762174
272,514.369494812555
273,475.591038029176
274,480.39844163806674
275,784.8432834388831
276,507.2988220281576
277,507.8052922829296
278,515.5279236278035
279,494.1436241850635
280,502.6587529679146
281,505.4293098705314
282,499.3797276683393
283,527.913574530236
284,489.5142880119548
285,467.1764841998789
286,497.68008146094434
287,504.1506371085311
288,495.9716380599665
289,504.51956293305597
290,508.80936679949866
291,488.0953235058014
292,488.3353855806428
293,488.976355746848
294,483.1459224176974
295,505.53357893608967
296,502.43173872980407
297,390.08318235077405
298,498.2366578901245
299,499.87377033561444
300,499.03521987945254
301,499.5448881333181
302,492.6756012002433
303,502.4109789740256
304,500.4852323072733
305,491.9485723523553
306,501.8457325844138
307,494.9196169397143
308,516.6442392951561
309,492.6445412108631
310,763.0666220525503
311,596.3280088198239
312,501.92193784879834
313,505.06782860644483
314,482.10646174895396
315,498.32515832330625
316,506.1714627099041
317,504.3346773753771
318,500.0014757238962
319,506.3164037082213
320,503.30614970670956
321,504.28039649716396
322,496.55873586231814
323,542.079086686503
324,499.79500411218925
325,501.3286250518175
326,510.30088547272936
327,493.1739300003504
328,501.8685062396867
329,489.97877134325927
330,516.2754048195111
331,484.2397234987746
332,494.9867070135343
333,469.3718190015092
334,509.7405222625158
335,494.2550300406777
336,498.3651776125763
337,529.4031835363602
338,504.012911467178
339,496.87308621330135
340,500.2980224143917
341,497.2995065289949
342,483.5434323245544
343,460.18830942912
344,510.17521663809623
345,515.3755232492402
346,515.3418080271922
347,489.91521114504565
348,488.09855392294446
349,516.5254069279597
350,476.09822860185847
351,499.76665242432534
352,260.5826501050786
353,504.7918213776538
354,498.37735003425837
355,485.8061149800546
356,489.0951407889904
357,493.4663674312637
358,499.7556856702471
359,439.41830956002667
360,502.5017807342674
361,491.14710338064657
362,528.9890606616236
363,518.0407119605253
364,492.5795444212522
365,486.8923896259226
366,500.2571142153595
367,500.0361394012194
368,648.665619665606
369,503.13573050457194
370,511.7353100171716
371,596.9089896189952
372,503.89166221572304
373,509.31534238904914
374,510.7272567102697
375,502.58503711752485
376,510.6844454233869
377,465.8939630356356
378,490.50324402422547
379,496.3036061101947
380,499.97083406285276
381,504.0717549720161
382,497.52432751868645
383,460.7230707142829
384,501.8494850961028
385,491.323894882135
386,504.3209911765754
387,522.2226491263368
388,512.1149854767832
389,500.31870964793364
390,405.7880704965055
391,499.9655128593971
392,504.11592472731644
393,482.82809065212433
394,495.7542642155571
395,503.1636549295833
396,508.6590802528483
397,498.5416337786357
398,504.9968089850888
399,507.49329976227745
400,506.87006672392675
401,939.264588899879
402,491.494545068282
403,498.1026572815809
404,509.6390773515468
405,500.45906529509506
406,503.92960902223683
407,493.03862615066845
408,509.78290468078575
409,354.6092134801184
410,490.8769156195671
411,439.1497260666558
412,485.5569830056128
413,500.0036545283786
414,481.0738926515796
415,513.8123937147217
416,527.3829020163184
417,402.94964114163366
418,500.3224553745473
419,498.6641250982793
420,526.9338246215564
421,499.8541497918126
422,493.8765568114291
423,513.896224345555
424,497.00831193858636
425,460.576066132548
426,506.73379512712756
427,497.513946238435
428,501.3501585098844
429,503.9474261440092
430,507.9435451358501
431,496.9709022239393
432,634.6837815038386
433,522.5815000486614
434,485.33791273107795
435,503.1548004623322
436,549.6231603934636
437,492.83154227650664
438,507.34453578389173
439,499.43829108511375
440,556.2280146206043
441,509.962754297022
442,516.0660464395492
443,504.42505894529825
444,502.18375582472567
445,489.14283313103573
446,534.820829756143
447,493.78834581935644
448,506.221080688593
449,496.6522404487608
450,495.34050532030346
451,483.9918388923907
452,523.827312453429
453,511.8664610018972
454,489.40999390541896
455,508.15444225317987
456,498.6263126334
457,494.6400206675224
458,518.2546412562289
459,485.98037491725376
460,500.8413755183133
461,494.7628938819419
462,516.9504548916742
463,473.39731862993074
464,508.9754168998343
465,499.2958554205748
466,501.0681289897646
467,499.7609170813647
468,504.64047476772265
469,505.032851769347
470,503.08834201735215
471,497.22649094949054
472,449.0653342084906
473,504.41662284393044
474,498.14460287783294
475,500.93825343905394
476,544.1223593112876
477,484.6268651448377
478,498.6115263814977
479,501.7220449124885
480,504.6863757885695
481,501.17683512373344
482,492.60067332526665
483,505.5458338044201
484,502.8465705234316
485,488.69684480041343
486,495.6455233349013
487,499.3980145144786
488,513.0133567438546
489,384.591202564365
490,502.168911412669
491,405.5562302391904
492,524.6513794641978
493,495.9966673146305
494,507.4898495734851
495,497.30863295210764
496,494.58254873573816
497,512.6208047122053
498,506.09070163744104
499,500.79088892760666
500,502.56452299338883
501,493.03884931640164
502,608.108530293877
503,500.8422993581883
504,501.22520868913756
505,545.521214157258
506,495.3830751198195
507,499.00389155756835
508,493.6661564663548
509,508.20031925879226
510,494.95729791284435
511,490.57889172134924
512,502.1625956612976
513,463.5798370672288
514,552.3010296692651
515,499.8009569749396
516,466.7335048549511
517,475.018169068723
518,506.160876746795
519,503.64075989653816
520,495.4795477102022
521,486.1416298664565
522,490.84225825708756
523,487.03420003347543
524,502.6513921779488
525,510.46928163330404
526,496.2286749485755
527,492.3815783491409
528,501.9983503069613
529,500.37047271194604
530,508.3788941115694
531,491.246439220744
532,494.89246238289326
533,499.30753195458163
534,504.42179602465194
535,496.62615978898793
536,488.7227173038545
537,498.70610687935107
538,472.65696218137737
539,503.93377100933077
540,490.96368626301785
541,509.84329219571055
542,505.70361895736136
543,531.6974911506998
544,503.14078924875867
545,497.7200221727768
546,489.60091138503833
547,503.56414700553444
548,495.16805287439934
549,499.98248394970693
550,481.46009133727097
551,503.34576147827426
552,498.0630317684342
553,504.96085987649656
554,504.8805665618417
555,492.2748641016425
556,491.83052173037674
557,432.83048682973856
558,502.7202725450928
559,491.6573149838847
560,526.2291571225887
561,588.3538102100582
562,497.1651258307786
563,517.3958641478848
564,498.2066643829506
565,500.96909040156186
566,515.7000487365015
567,507.67597467695236
568,504.53067275786753
569,503.5651133904813
570,501.2810384470692
571,498.7819697637224
572,499.3128195252399
573,591.8507868793204
574,497.05798052097794
575,496.8383297108502
576,497.1118726775627
577,486.8007436763856
578,503.3679548844189
579,511.9781816908719
580,418.2062274000558
581,497.87718199403224
582,507.32302465334357
583,469.7037133620998
584,515.4656194951441
585,505.20991926558276
586,499.143848800429
587,495.3899558503856
588,503.4079701098034
589,500.27961373763264
590,488.9524057081866
591,484.9888759117294
592,353.92277480629417
593,496.4320077897529
594,517.236618726861
595,502.4316947399617
596,497.41913032567226
597,489.7761568503139
598,500.05750278242675
599,464.52896973079316
600,186.53213571912266
601,496.1076100531574
602,509.3163060132377
603,489.32673228910414
604,496.6880222096663
605,509.8631547310851
606,501.66648971565473
607,480.3225272128887
608,481.55983653346533
609,507.9387908182318
610,507.29537251281477
611,492.0201415509928
612,482.419078231541
613,494.09741561302906
614,117.47707224433866
615,495.32621712943165
616,503.8126224945862
617,502.2666761876284
618,491.2680861591131
619,522.7532049951768
620,490.50992566416016
621,492.42807391843974
622,505.7124728837276
623,507.0022121929066
624,503.98471949053976
625,511.504458727628
626,499.4115638553794
627,498.4877243067258
628,516.2909235547395
629,502.24581295511695
630,425.8605753951121
631,511.6187779614062
632,478.38026329694907
633,498.16056941518093
634,497.2793622779072
635,484.96454127778844
636,498.8045736422384
637,447.82613520858945
638,507.79063098718893
639,496.0471482238059
640,497.23989505980205
641,497.0032205070443
642,497.7442114986375
643,501.15976127636435
644,501.4155320099056
645,512.0709799258403
646,496.72087107947686
647,501.087556004492
648,485.1175854123189
649,549.8345191376972
650,499.1912711933924
651,498.6634242794441
652,501.04186042990943
653,503.6253562153825
654,490.40434528151894
655,556.2308887952577
656,503.25335022537115
657,457.7193539493882
658,508.4187010366331
659,534.3279868892366
660,490.9989271674599
661,503.9028498053863
662,497.413163380769
663,585.1871025912085
664,496.4972085497736
665,498.2255814553872
666,509.4833069654341
667,506.7222924673616
668,484.686140120674
669,509.74919233859356
670,471.1404764304957
671,528.4590262580932
672,531.4641919952533
673,493.4481028756387
674,498.9386345282604
675,493.70189428106744
676,503.55347269099695
677,493.85371650782577
678,554.4394343818226
679,493.01844592608
680,499.61406655550684
681,497.1394559466596
682,499.4345103412472
683,497.021700468554
684,497.8068705660871
685,520.3339704594517
686,504.1303623752948
687,501.41447476771486
688,506.24392890200403
689,497.9363577057458
690,497.8197076484152
691,502.508383410106
692,511.80227901028906
693,492.28608371098886
694,524.7656692933691
695,499.5669911466286
696,506.4762992944786
697,502.75797530463404
698,490.33532171671743
699,475.3077656313215
700,518.4444442232257
701,509.24852597800555
702,498.7724796414139
703,423.5842616405769
704,499.6769788531297
705,497.6971350061647
706,503.7917661599206
707,525.0204847047113
708,500.0352805830513
709,498.56984061117595
710,489.5311128672123
711,477.48088455058956
712,504.5964115984536
713,517.6108696182164
714,491.7522370435953
715,511.70282528874594
716,501.8857615243091
717,461.2315491963699
718,491.9284345688792
719,502.43829470172454
720,501.5863218535812
721,482.43286272330334
722,521.9347675575027
723,505.9223235966122
724,513.0609201117196
725,483.8571188296752
726,496.9100164652188
727,489.5145209902237
728,485.8172384616185
729,498.2855265851347
730,499.7717954440173
731,511.1810387040641
732,332.7542972686209
733,540.0787680900439
734,500.1110697636973
735,497.78185439611013
736,507.0533710582142
737,489.41783120135466
738,489.3684912937794
739,495.52015398901284
740,505.51199828383307
741,447.73543671409107
742,546.5917189410533
743,504.82559533059674
744,504.8151238666891
745,500.01925563629555
746,445.6768749243781
747,489.9491983036123
748,516.3004217867683
749,496.7069991861377
750,502.4445739516916
751,512.8907311892224
752,505.2422471652821
753,502.54457733355036
754,3963.584456051814
755,489.6817489091982
756,502.794607546458
757,498.36182074235046
758,499.17606421930674
759,497.62019377831837
760,479.7155347833986
761,503.70253727767204
762,517.0060932429807
763,498.9630340692014
764,499.45355401714704
765,491.1765236865646
766,488.4757660742589
767,500.0574247191064
768,498.38026635783837
769,402.4842431779394
770,485.11594938587996
771,497.1422155265892
772,476.1101747519926
773,510.9092134055088
774,467.7735999614003
775,490.74123059571144
776,614.5251044667912
777,714.7376302547184
778,525.5918071775988
779,497.6151688822077
780,499.1330354569105
781,493.66519940637363
782,516.3846783651416
783,500.53171523031676
784,505.4004680151368
785,500.33235886978554
786,486.66166793983666
787,474.40016188292617
788,499.41519728321794
789,486.6872979777307
790,513.5507624613357
791,495.17926134959174
792,504.57090646506447
793,526.6585537470693
794,481.9063575708589
795,500.270058171394
796,495.3051955042625
797,518.8394504145054
798,493.6997812774441
799,549.1753186076816
800,549.7429846740571
801,496.3049390837301
802,500.7342767220585
803,495.43372788637305
804,512.0574645137895
805,504.2901193857728
806,498.2821395274312
807,477.73680320765556
808,498.5871683448726
809,474.54720336786846
810,496.5440176151468
811,497.28240382726534
812,471.8701147961858
813,498.7774294370226
814,452.62443559200017
815,505.35670961220046
816,505.8149868126886
817,496.9592171445699
818,502.01568714010637
819,503.6591983714807
820,454.9342225769998
821,530.5979208671993
822,501.614960376006
823,503.2271432335208
824,490.70522345189585
825,511.72052506946204
826,505.4147659312742
827,505.31933081622145
828,506.4827555246629
829,499.03667357453054
830,497.2826710769274
831,514.260125431904
832,476.179058780359
833,640.4843703909095
834,463.15651763291953
835,501.48698389914716
836,492.2283106031448
837,501.9164278425863
838,511.7409057495289
839,476.00002187161147
840,481.8435625060822
841,520.6818637978462
842,502.6283396564848
843,473.46898364911607
844,485.4376985485044
845,518.8816354375969
846,508.905502538546
847,502.3249619255235
848,496.6512358819299
849,677.7002009448361
850,490.3721678299884
851,497.9490927671158
852,490.62176721137575
853,485.98806897178224
854,508.3235218823731
855,498.54004150108835
856,501.0722147092037
857,497.17623526497937
858,496.0627457961079
859,506.30512698378885
860,518.9161578537273
861,497.3624184055881
862,477.72175955141626
863,474.97244362135666
864,504.6177163963452
865,514.2556178081338
866,504.4823934631198
867,501.3447518380416
868,503.11984970004767
869,497.1090141453008
870,502.64344309703137
871,531.264477496416
872,497.99665763948514
873,555.3204875061277
874,506.64823188642845
875,500.72380890969833
876,500.2516912405832
877,515.5886631167042
878,503.6501881949088
879,502.4303171703318
880,509.72653672220514
881,536.4615298973431
882,497.6224869078406
883,496.008512690777
884,508.3679171304625
885,522.6758973129795
886,510.3606524819079
887,487.0984853782004
888,1570.3848751590763
889,471.766459324749
890,411.44426488765407
891,491.5071446593346
892,498.5900893431948
893,487.68224530791116
894,354.5672962677181
895,515.3762909763798
896,507.63137632113455
897,525.9716115665575
898,501.20280658932035
899,519.4473256373691
900,492.251853541707
901,492.0680329378293
902,492.7364363758422
903,479.7786002957685
904,497.9357482440732
905,506.37631342047916
906,502.24089596599737
907,511.57052812483784
908,491.87623532057034
909,494.08481027560094
910,501.18000829665704
911,493.7946946445028
912,492.3620136471392
913,499.2595695929607
914,481.3097466032351
915,502.2877280564258
916,486.89391561871327
917,435.33914197202097
918,303.892438843079
919,490.51478749552723
920,497.263813477568
921,360.32226457245235
922,485.40461910115937
923,512.4017320683255
924,516.189047393281
925,435.9760460509988
926,499.116829527841
927,503.7579336135073
928,485.6083452785262
929,572.4090360493886
930,496.9232344886821
931,497.91517309160946
932,500.0311298406437
933,489.93152457613314
934,497.2813701841987
935,501.98976166841504
936,500.8723034571228
937,503.2246263573129
938,504.47856449743404
939,550.5181211878161
940,507.0921652114183
941,505.14084083182786
942,490.16376642312633
943,500.91418848765557
944,499.5408519350146
945,362.624677078292
946,529.0359791964114
947,486.6306704465962
948,499.0659010836769
949,492.1405151344795
950,520.8516050659581
951,514.2492308419075
952,445.3670214183938
953,470.56422838808624
954,488.8987103299102
955,499.12326015801966
956,510.4571453024837
957,457.57205423960363
958,503.5954528152451
959,507.76904953388663
960,532.931021690055
961,497.51788233232065
962,521.1937901571386
963,516.2154611722464
964,490.9995596477844
965,495.12876831327026
966,501.51976661550026
967,510.4515567169614
968,493.25734233944917
969,472.59411858801127
970,486.68213689451636
971,502.9820297246058
972,494.09325132308675
973,486.41265162170544
974,495.9376265654227
975,487.1024335858562
976,495.2495836971321
977,501.5615528031333
978,494.8655181783018
979,498.40162740602995
980,499.4178570602886
981,493.1571651899525
982,497.0697723145407
983,499.23800405048786
984,499.2732369558859
985,495.75983543299975
986,500.20724363408027
987,483.029560200987
988,476.0623531465159
989,493.81807572137313
990,493.94982890512364
991,492.48919814173775
992,499.26168548654226
993,506.3557495917763
994,471.2810896655857
995,477.30406748601837
996,500.0036874472989
997,504.7251573267428
998,488.3629763487186
999,500.6910361850815
1000,499.0735820206216
1001,497.17397301219813
1002,530.0968272763503
1003,501.84000575276497
1004,574.7591344114711
1005,495.7573932437259
1006,504.6026418477017
1007,486.1791972340514
1008,569.0915537092862
1009,498.38238528752277
1010,507.0379356305513
1011,498.99799434347904
1012,498.25652969670705
1013,498.67297487097335
1014,466.00024691449534
1015,467.714142039607
1016,502.05299817995774
1017,461.75763495872513
1018,499.74532628914034
1019,502.03496086336355
1020,486.0517211034078
1021,494.51396895356396
1022,511.4306485587786
1023,493.569820792063
1024,501.69938851485443
1025,474.9224886837122
1026,496.7342777857242
1027,506.3635025580816
1028,475.2805681130551
1029,505.6328039338625
1030,494.45776697385554
1031,489.7816019130587
1032,502.64802527084623
1033,476.78971655442064
1034,499.0547422100258
1035,486.059274913143
1036,500.9681780497062
1037,869.0857719397859
1038,504.36570080120435
1039,505.58072494305765
1040,497.7452271758717
1041,504.71653276846877
1042,479.36386022374273
1043,509.46554904300444
1044,495.5175260520728
1045,495.9233726705001
1046,497.9555893348153
1047,490.4654664202872
1048,485.55801703269066
1049,405.2742400554033
1050,495.4333746114132
1051,495.5333941750585
1052,494.6116856324395
1053,480.32023270103724
1054,500.85549722318814
1055,492.94246324032287
1056,495.9997988986176
1057,514.3790864409359
1058,500.7310641897502
1059,220.27654143128558
1060,518.7376111400154
1061,530.3605861852884
1062,617.6358639769096
1063,496.2967867258281
1064,494.513499954642
1065,504.3936120042097
1066,528.5636786810162
1067,495.111039330156
1068,501.2396879215646
1069,496.0872587491282
1070,529.4442343297468
1071,836.2719542481542
1072,499.79373292091975
1073,497.688078512097
1074,494.3193843372868
1075,505.37801285716097
1076,508.7329491290902
1077,501.0406475330543
1078,377.6926383647533
1079,502.84172834959895
1080,490.9464034737092
1081,509.9637784000884
1082,349.44539755079296
1083,502.0755435978622
1084,496.5630602521787
1085,475.42627508811773
1086,484.14720484122165
1087,497.9614542421983
1088,499.2141045023314
1089,493.49996638952746
1090,507.3752223554198
1091,501.37634854298665
1092,504.8622472131517
1093,484.0904709327255
1094,487.64015552695463
1095,457.40701928858135
1096,491.86107571332076
1097,493.19442555924655
1098,519.2206912593499
1099,503.9193711906909
1100,504.3496740368166
1101,495.6019974545531
1102,462.22755102675995
1103,519.22840110883
1104,479.9835588797129
1105,506.5451174842012
1106,500.3186104593518
1107,480.7272702742702
1108,485.36295206065256
1109,490.3695521403477
1110,498.64699332106335
1111,499.6044656508475
1112,190.95812902133343
1113,495.1448748477387
1114,498.4307828021546
1115,506.6904654792043
1116,505.5409651291149
1117,503.8559717185454
1118,504.1427251236551
1119,503.60242730097593
1120,489.0982524558156
1121,519.706595113691
1122,467.1483697114107
1123,501.5705133706289
1124,510.34048449940633
1125,524.6556410185767
1126,506.1746586072366
1127,491.8573344883251
1128,499.44961679917907
1129,483.3061793582845
1130,479.3974805969548
1131,510.6041845348508
1132,509.0925104107292
1133,499.71188893787024
1134,493.13236107338906
1135,506.7167668826374
1136,506.105764070143
1137,495.65319777082976
1138,482.9424415554656
1139,499.3323237563807
1140,495.1854804466572
1141,591.4443498288052
1142,741.292466479476
1143,540.5951337361246
1144,494.80444634851665
1145,516.9199402675099
1146,375.40877547338135
1147,507.3934955150541
1148,544.4900676576661
1149,501.16222615142004
1150,489.9620529400955
1151,523.6638522630852
1152,504.4951369884987
1153,539.6467056260802
1154,504.2527391266607
1155,500.355581199601
1156,505.2549116708875
1157,500.15686684394353
1158,493.90412308753525
1159,500.03602476887374
1160,515.8084302463681
1161,499.4851128035963
1162,510.1939615806284
1163,647.196935237826
1164,513.8516945206322
1165,494.48532609111686
1166,506.2474926094561
1167,497.0605699217358
1168,497.2851809850999
1169,490.5617574754855
1170,589.4424254730827
1171,495.5929158703442
1172,479.95041527182445
1173,494.4941172685691
1174,499.38865654783604
1175,512.6916669586882
1176,471.9232210022657
1177,474.89938098752015
1178,495.87859262499694
1179,499.87158482334206
1180,497.6845316144982
1181,498.4376530341652
1182,515.2509623631868
1183,491.3160031360739
1184,496.9301125235938
1185,498.0011401649523
1186,493.90494281316717
1187,498.59978804123966
1188,519.0232188128412
1189,502.8880017108748
1190,491.3637096067365
1191,491.5061881914514
1192,495.75975877464094
1193,498.71014900666853
1194,519.1072847103558
1195,504.56254610616173
1196,497.44367016359513
1197,502.81374878034114
1198,500.87109407056846
1199,475.4355373984668
1200,515.0835910646467
1201,494.9606684437206
1202,1451.745574878315
1203,468.0051469823495
1204,496.8340181873359
1205,517.0047008504345
1206,502.02129190284455
1207,331.4131167055196
1208,516.8351840510174
1209,484.58526332023706
1210,531.9407970964452
1211,495.1404797458927
1212,649.9737947538839
1213,497.2740424339905
1214,519.9266551049094
1215,501.76563216093416
1216,477.2348829720737
1217,500.6086840938921
1218,497.56924269460814
1219,492.72251399204134
1220,493.12143451372907
1221,498.73819004956067
1222,503.8885934632015
1223,514.2108639661111
1224,507.4053579614734
1225,498.754918979814
1226,503.44875263388843
1227,490.1038614229963
1228,463.29968596172023
1229,484.59572835960415
1230,497.2490814353308
1231,514.8842454930685
1232,496.06191641957156
1233,507.40157298733357
1234,488.5784840724031
1235,492.13518570401754
1236,501.8690450732363
1237,533.8463954372692
1238,496.74951089948854
1239,497.3246091426213
1240,494.30723052482244
1241,498.2924011473036
1242,502.35706893495006
1243,657.4658106864205
1244,509.7793325715472
1245,490.00154978023335
1246,500.15972684339323
1247,501.593788051319
1248,494.49080397492463
1249,500.6005232242096
1250,446.51148982042787
1251,499.2055975510642
1252,502.023054780726
1253,504.4168394887751
1254,502.6266021817013
1255,504.222533352364
1256,511.48220242565304
1257,692.6223771489148
1258,506.2689544426951
1259,493.4116343673667
1260,506.0022852592835
1261,466.26321536369073
1262,487.2672951189696
1263,490.63125413037295
1264,509.1957944413638
1265,497.065329922249
1266,797.2077573324566
1267,486.2641804742059
1268,505.59590174430815
1269,500.7397220039407
1270,503.1573162163731
1271,503.0801267300755
1272,436.690677116419
1273,494.3608600189648
1274,493.45832533266474
1275,496.2717618451647
1276,497.6610218265544
1277,495.30060067217977
1278,534.3848815179073
1279,542.9323898550226
1280,492.04665108370904
1281,546.9962195881473
1282,489.5763329303843
1283,497.24853888690757
1284,498.12010240696964
1285,495.5768939353229
1286,510.8961351935773
1287,480.6320731350535
1288,277.24068559750657
1289,481.60568584164855
1290,492.0738951979852
1291,502.5824516662787
1292,487.9762968506541
1293,500.006169890535
1294,521.1067273627634
1295,506.89487661254816
1296,495.7877501002207
1297,492.39760700879765
1298,514.9034059258273
1299,501.9575061704474
1300,431.9559397697059
1301,483.5014471047651
1302,501.98013618630154
1303,538.128233583441
1304,479.85456627361964
1305,498.98293911242064
1306,497.9952706285017
1307,499.81420073057154
1308,492.05874038962054
1309,285.3145456197487
1310,473.6992618937349
1311,486.88898481477116
1312,494.4958123732632
1313,500.1786013090104
1314,492.7595490771248
1315,501.86916639136234
1316,519.9560872004052
1317,483.49400660495013
1318,508.62893367118784
1319,497.93983125507134
1320,496.00257556038895
1321,495.2588912206023
1322,488.1311104382736
1323,498.8475858429501
1324,501.27985088741485
1325,495.8523794083965
1326,513.4309914461251
1327,1236.8710507671976
1328,502.44805717994535
1329,497.2174265590318
1330,499.79598357175934
1331,502.6947513859737
1332,494.6761665698838
1333,442.32557885366595
1334,457.12778975438516
1335,902.3991921659945
1336,494.29900532125487
1337,502.4092213773671
1338,501.3540567860326
1339,617.1905561828684
1340,485.01767774971404
1341,494.3817450307074
1342,482.5963453886132
1343,494.23755668386104
1344,499.4691548079707
1345,497.5482139045069
1346,501.21964565614064
1347,556.1135942426307
1348,492.6823954437679
1349,469.28769485635155
1350,501.5236249722156
1351,505.82792714027295
1352,475.8021594614683
1353,509.6112603253138
1354,517.3957176710444
1355,500.2052421856003
1356,503.6104961544905
1357,520.0573775213413
1358,461.0480021862552
1359,469.05623809820366
1360,583.3380729987017
1361,509.29697115027795
1362,513.7183926860741
1363,490.1261593809196
1364,511.8716465010526
1365,502.7731664524609
1366,503.9351003751069
1367,500.6331501330423
1368,510.69009440891165
1369,501.6920286477096
