,Invariant Mass
463,741.3979938853832
464,750.6025566708055
465,745.2362650619793
466,754.5384070680907
467,743.907006265671
468,750.6273214612086
469,747.7217402583976
470,662.517696879432
471,758.2740587241234
472,820.0513919074524
473,750.7582387112528
474,520.7160563991804
475,746.685645817331
476,750.9777043654669
477,749.1519684116379
478,742.4312810364445
479,752.3214857287064
480,410.73701226766934
481,738.2961867465373
482,749.2189578847169
483,745.3703753170806
484,754.8199581649126
485,742.228810515677
486,957.1455337473944
487,748.7629041087667
488,697.7028631432421
489,757.2140999009944
490,755.4760743885802
491,757.8150539779048
492,703.2328348717754
493,746.3742101459142
494,725.8529580296957
495,729.0845861832611
496,750.4072867672596
497,748.0585430319113
498,752.9603097727544
499,775.8509588002537
500,718.2099372445463
501,747.9970575215532
502,745.0685483689356
503,745.4477657855292
504,743.7784761261727
505,745.9263978972373
506,601.7081577295168
507,754.0995638107
508,752.903466808926
509,745.607228214716
510,750.1566531850747
511,742.29522280516
512,750.1643158609526
513,742.8855256655271
514,784.2526180335262
515,752.0768094410304
516,746.9689978933599
517,779.3966895299618
518,747.8604473776418
519,710.735141272617
520,758.2536127077205
521,735.4267329326904
522,754.2462740641112
523,749.9919409628208
524,740.234735823393
525,744.4432436400426
526,166.69613843510894
527,783.4106233572182
528,751.5366231062923
529,781.1375407039179
530,748.1002644383317
531,282.2934624129052
532,755.1456983156633
533,742.2399162880348
534,741.3676872758168
535,753.5093957897864
536,745.7179889965652
537,731.4103470834378
538,747.6611191504404
539,749.6650511047173
540,755.3552704554637
541,745.9834787543592
542,743.3243105332979
543,754.6516158489925
544,747.0533216056868
545,745.4334436461033
546,751.825492744141
547,747.6711202642965
548,753.8465586795095
549,751.2174279628445
550,869.4573831811521
551,740.1159261027977
552,746.6676548467138
553,598.5679166384671
554,751.8473557737493
555,763.5521168404224
556,750.1813344023177
557,751.6911055136641
558,743.9591220286705
559,753.9161454643569
560,744.339533992712
561,750.8180621735817
562,812.4149654270672
563,766.5217250495499
564,798.9011200721875
565,762.554472376629
566,752.3751496086337
567,745.340006182714
568,734.7169084383777
569,751.0341140511812
570,1005.273098367244
571,694.5971019178688
572,751.923652477734
573,749.6345411401775
574,738.7371721955024
575,778.9935006580604
576,744.3861899124594
577,759.3525434497617
578,751.7026807008642
579,733.5173548753356
580,730.0066451418023
581,752.9613020935207
582,750.3706390813035
